Date,Value
2014/5/22,0.0162914
2014/5/23,0.0162897
2014/5/24,0.0160605
2014/5/25,0.0157425
2014/5/26,0.0157044
2014/5/27,0.0157208
2014/5/28,0.0161663
2014/5/29,0.016462
2014/5/30,0.0167094
2014/5/31,0.0169978
2014/6/1,0.0174087
2014/6/2,0.0173729
2014/6/3,0.0175045
2014/6/4,0.0176147
2014/6/5,0.0176182
2014/6/6,0.0173974
2014/6/7,0.01727
2014/6/8,0.0172664
2014/6/9,0.0175749
2014/6/10,0.0177518
2014/6/11,0.0176621
2014/6/12,0.0176473
2014/6/13,0.0178501
2014/6/14,0.0179828
2014/6/15,0.0178745
2014/6/16,0.0178105
2014/6/17,0.0178617
2014/6/18,0.0178856
2014/6/19,0.0179107
2014/6/20,0.017695
2014/6/21,0.0177026
2014/6/22,0.0178041
2014/6/23,0.0179263
2014/6/24,0.0179233
2014/6/25,0.0178065
2014/6/26,0.0176996
2014/6/27,0.0178004
2014/6/28,0.0180915
2014/6/29,0.0181943
2014/6/30,0.0180861
2014/7/1,0.018133
2014/7/2,0.0183513
2014/7/3,0.0187492
2014/7/4,0.0188072
2014/7/5,0.018556
2014/7/6,0.0187199
2014/7/7,0.0190128
2014/7/8,0.0191361
2014/7/9,0.019257
2014/7/10,0.0190484
2014/7/11,0.0190566
2014/7/12,0.0189621
2014/7/13,0.0186925
2014/7/14,0.0185085
2014/7/15,0.0183805
2014/7/16,0.0181399
2014/7/17,0.0180477
2014/7/18,0.018002
2014/7/19,0.0179608
2014/7/20,0.0180461
2014/7/21,0.0180703
2014/7/22,0.0183722
2014/7/23,0.0185593
2014/7/24,0.0187629
2014/7/25,0.0189442
2014/7/26,0.0192548
2014/7/27,0.0193512
2014/7/28,0.0195358
2014/7/29,0.0194129
2014/7/30,0.0193742
2014/7/31,0.0191827
2014/8/1,0.0189854
2014/8/2,0.0188043
2014/8/3,0.0187189
2014/8/4,0.0186699
2014/8/5,0.0187158
2014/8/6,0.0188025
2014/8/7,0.0189219
2014/8/8,0.0190265
2014/8/9,0.0191005
2014/8/10,0.0192724
2014/8/11,0.0193681
2014/8/12,0.0195227
2014/8/13,0.0196118
2014/8/14,0.0197948
2014/8/15,0.020023
2014/8/16,0.020141
2014/8/17,0.0202178
2014/8/18,0.0202764
2014/8/19,0.0199305
2014/8/20,0.0195491
2014/8/21,0.0191427
2014/8/22,0.0188235
2014/8/23,0.0185284
2014/8/24,0.01822
2014/8/25,0.0177469
2014/8/26,0.0177387
2014/8/27,0.017774
2014/8/28,0.0178111
2014/8/29,0.0178233
2014/8/30,0.0179815
2014/8/31,0.0180393
2014/9/1,0.0183412
2014/9/2,0.0182895
2014/9/3,0.0182319
2014/9/4,0.0184293
2014/9/5,0.0185501
2014/9/6,0.0184173
2014/9/7,0.0185027
2014/9/8,0.0184886
2014/9/9,0.0185132
2014/9/10,0.0186598
2014/9/11,0.0185945
2014/9/12,0.0186131
2014/9/13,0.0186794
2014/9/14,0.0187492
2014/9/15,0.0188655
2014/9/16,0.018811
2014/9/17,0.0185553
2014/9/18,0.018341
2014/9/19,0.018128
2014/9/20,0.0180154
2014/9/21,0.0178197
2014/9/22,0.0177085
2014/9/23,0.0178
2014/9/24,0.0178664
2014/9/25,0.0179007
2014/9/26,0.0179149
2014/9/27,0.0180592
2014/9/28,0.0179348
2014/9/29,0.0178709
2014/9/30,0.0179119
2014/10/1,0.0179649
2014/10/2,0.0180772
2014/10/3,0.0182075
2014/10/4,0.0180948
2014/10/5,0.018262
2014/10/6,0.0182815
2014/10/7,0.0182452
2014/10/8,0.0185117
2014/10/9,0.0185077
2014/10/10,0.018509
2014/10/11,0.018448
2014/10/12,0.0183356
2014/10/13,0.018074
2014/10/14,0.017978
2014/10/15,0.0178746
2014/10/16,0.0179189
2014/10/17,0.0178294
2014/10/18,0.017929
2014/10/19,0.0180543
2014/10/20,0.0183358
2014/10/21,0.0182924
2014/10/22,0.0182276
2014/10/23,0.0182102
2014/10/24,0.0182943
2014/10/25,0.0183859
2014/10/26,0.0184612
2014/10/27,0.0184493
2014/10/28,0.018359
2014/10/29,0.0181504
2014/10/30,0.0176055
2014/10/31,0.0170492
2014/11/1,0.0166441
2014/11/2,0.0163377
2014/11/3,0.0161397
2014/11/4,0.016017
2014/11/5,0.016004
2014/11/6,0.0163002
2014/11/7,0.0165382
2014/11/8,0.0165281
2014/11/9,0.0163148
2014/11/10,0.0161043
2014/11/11,0.0162771
2014/11/12,0.016177
2014/11/13,0.0160313
2014/11/14,0.0159435
2014/11/15,0.0159559
2014/11/16,0.0160209
2014/11/17,0.0162278
